train_loss,epoch,step,val_loss
4.083883762359619,4,24449,
2.386930465698242,4,24499,
5.814464569091797,4,24549,
4.448757648468018,4,24599,
14.395992279052734,4,24649,
3.346668004989624,4,24699,
3.7092201709747314,4,24749,
1.4878829717636108,4,24799,
1.6146725416183472,4,24849,
10.798208236694336,4,24899,
1.7073302268981934,4,24949,
3.217761278152466,4,24999,
2.884580612182617,4,25049,
2.0479934215545654,4,25099,
8.590563774108887,4,25149,
2.3544702529907227,4,25199,
5.217958927154541,4,25249,
18.92586898803711,4,25299,
3.8024826049804688,4,25349,
6.738330841064453,4,25399,
2.0923044681549072,4,25449,
1.4874908924102783,4,25499,
2.0372002124786377,4,25549,
1.4787912368774414,4,25599,
8.814382553100586,4,25649,
79.82586669921875,4,25699,
2.190009593963623,4,25749,
17.222930908203125,4,25799,
13.936362266540527,4,25849,
2.56880259513855,4,25899,
2.866921901702881,4,25949,
40.75775909423828,4,25999,
2.521782398223877,4,26049,
9.180347442626953,4,26099,
16.662931442260742,4,26149,
3.6004743576049805,4,26199,
4.460566997528076,4,26249,
1.9587433338165283,4,26299,
5.468813896179199,4,26349,
1.2303988933563232,4,26399,
20.449573516845703,4,26449,
3.674872398376465,4,26499,
4.804689407348633,4,26549,
4.240035533905029,4,26599,
10.269622802734375,4,26649,
2.5994603633880615,4,26699,
5.223634243011475,4,26749,
12.099452018737793,4,26799,
5.293757915496826,4,26849,
2.665907621383667,4,26899,
5.093577861785889,4,26949,
3.9755325317382812,4,26999,
4.8839592933654785,4,27049,
3.7391767501831055,4,27099,
3.7649621963500977,4,27149,
3.7028744220733643,4,27199,
2.759401559829712,4,27249,
10.313786506652832,4,27299,
8.30167007446289,4,27349,
7.802967548370361,4,27399,
4.3678741455078125,4,27449,
3.531161308288574,4,27499,
3.1126444339752197,4,27549,
,4,27584,6.587701797485352
